2018-10-26 15:58:23.170 [nettyDefaultEventExecutorGroup-2-3] INFO  c.n.s.e.managers.GameRoomManager - Room created: com.net.server.entities.GameZone@3ab211cc, [ Room: 好友房100004, Id: 100004, Group: default, isGame: false ]
2018-10-26 15:58:23.170 [nettyDefaultEventExecutorGroup-2-3] INFO  com.net.server.api.GameApi - Room joined: [ Room: 好友房100004, Id: 100004, Group: default, isGame: false ], ( User Name: 一个守旧的人, Id: 1250, Priv: 0, Sess:  ) , asSpect: false
2018-10-26 18:06:21.793 [main] INFO  com.net.server.GameServer - Boot sequence starts...
2018-10-26 18:06:22.015 [main] INFO  o.s.c.s.ClassPathXmlApplicationContext - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@fba92d3: startup date [Fri Oct 26 18:06:22 CST 2018]; root of context hierarchy
2018-10-26 18:06:22.063 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring/applicationContext.xml]
2018-10-26 18:06:22.305 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring/spring-redis.xml]
2018-10-26 18:06:22.320 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [spring/spring-mongo.xml]
2018-10-26 18:06:22.553 [main] INFO  o.s.b.f.c.PropertyPlaceholderConfigurer - Loading properties file from class path resource [config.properties]
2018-10-26 18:06:23.464 [main] INFO  org.mongodb.driver.cluster - Cluster created with settings {hosts=[dds-wz9d2c8d85a85f84-pub.mongodb.rds.aliyuncs.com:3717], mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=2000}
2018-10-26 18:06:23.464 [main] INFO  org.mongodb.driver.cluster - Adding discovered server dds-wz9d2c8d85a85f84-pub.mongodb.rds.aliyuncs.com:3717 to client view of cluster
2018-10-26 18:06:23.850 [cluster-ClusterId{value='5bd2e71fe64d8280e4d1f2ff', description='null'}-dds-wz9d2c8d85a85f84-pub.mongodb.rds.aliyuncs.com:3717] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:1, serverValue:303912}] to dds-wz9d2c8d85a85f84-pub.mongodb.rds.aliyuncs.com:3717
2018-10-26 18:06:23.881 [cluster-ClusterId{value='5bd2e71fe64d8280e4d1f2ff', description='null'}-dds-wz9d2c8d85a85f84-pub.mongodb.rds.aliyuncs.com:3717] INFO  org.mongodb.driver.cluster - Monitor thread successfully connected to server with description ServerDescription{address=dds-wz9d2c8d85a85f84-pub.mongodb.rds.aliyuncs.com:3717, type=STANDALONE, state=CONNECTED, ok=true, version=ServerVersion{versionList=[3, 4, 6]}, minWireVersion=0, maxWireVersion=5, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=null, roundTripTimeNanos=28768352}
2018-10-26 18:06:23.884 [cluster-ClusterId{value='5bd2e71fe64d8280e4d1f2ff', description='null'}-dds-wz9d2c8d85a85f84-pub.mongodb.rds.aliyuncs.com:3717] INFO  org.mongodb.driver.cluster - Discovered cluster type of STANDALONE
2018-10-26 18:06:30.452 [main] INFO  c.a.druid.pool.DruidDataSource - {dataSource-1} inited
2018-10-26 18:06:30.538 [main] INFO  com.net.server.GameServer - init spring container success. 
2018-10-26 18:06:30.552 [main] INFO  c.n.s.config.DefaultConfigLoader - Loading: config/core.xml
2018-10-26 18:06:30.814 [main] INFO  com.net.server.core.SFSEventManager -  initalized
2018-10-26 18:06:30.841 [main] INFO  com.net.server.GameServer - Protocol Type is: BINARY
2018-10-26 18:06:30.841 [main] INFO  c.n.s.config.DefaultConfigLoader - Loading: zones\BasicExamples.zone.xml
2018-10-26 18:06:30.857 [main] INFO  com.net.engine.core.NetEngine - NetWorkServer 1X
2018-10-26 18:06:30.860 [main] INFO  com.net.engine.core.NetEngine - BitSwarmEngine version: 3.30.1 { main }
2018-10-26 18:06:30.869 [main] INFO  com.net.engine.core.NetEngine - Session manager ready: com.net.engine.sessions.DefaultSessionManager@5a02bfe3
2018-10-26 18:06:31.206 [main] INFO  com.net.engine.core.SocketAcceptor - 成功绑定端口192.168.2.122:9934
2018-10-26 18:06:31.208 [main] INFO  bootLogger - Controller started: com.net.server.controllers.SystemReqController 
2018-10-26 18:06:31.208 [Scheduler1-thread-1] INFO  bootLogger - Scheduler started: scheduler
2018-10-26 18:06:31.209 [main] INFO  bootLogger - Controller started: com.net.server.controllers.ExtensionReqController 
2018-10-26 18:06:31.210 [main] INFO  bootLogger - Socket Writer started (pool size:1)
2018-10-26 18:06:31.212 [main] INFO  bootLogger - Security Manager started
2018-10-26 18:06:31.213 [main] INFO  com.net.engine.core.NetEngine - [[[ ===--- Boot sequence complete ---=== ]]]
2018-10-26 18:06:31.215 [nettyDefaultEventExecutorGroup-2-2] INFO  com.net.server.GameServer - Listening Sockets: 
2018-10-26 18:06:31.215 [nettyDefaultEventExecutorGroup-2-2] INFO  com.net.server.GameServer - SmartFoxServer 2X (1.0.0) READY!
2018-10-26 18:06:31.254 [nioEventLoopGroup-4-1] INFO  c.n.e.s.DefaultSessionManager - Session created: { Id: 1, Type: DEFAULT, Logged: No, IP: 27.0.0.1/127.0.0.1:53810 } on Server port: 9934 <---> 53810
2018-10-26 18:06:31.481 [nettyDefaultEventExecutorGroup-2-3] INFO  org.mongodb.driver.connection - Opened connection [connectionId{localValue:2, serverValue:303915}] to dds-wz9d2c8d85a85f84-pub.mongodb.rds.aliyuncs.com:3717
2018-10-26 18:06:31.832 [nettyDefaultEventExecutorGroup-2-3] INFO  c.n.b.basedata.BaseDataManager - ==============加载静态数据成功===============
